id,Summary,Status,Type,Owner,Priority,Milestone,Component,Version,Severity,Created,Modified,Parent ID,Points,Reviewer,Reporter,Keywords
21798,Does not display the manually added root certificats,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,22 mar. 2017 09:06:46,28 mar. 2017 13:34:23,,,,bortzmeyer,
21802,"Login failure with Tor Browser: Error loading content, try again.",needs_information,defect,,Medium,,Applications/Tor Browser,,Normal,22 mar. 2017 22:34:01,28 mar. 2017 08:56:19,,,,CodyRo,tbb-usability-website
21806,webgl hangs on Tor Browser,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,23 mar. 2017 14:06:09,28 mar. 2017 13:02:42,,,,arthuredelstein,tbb-usability-website
21809,Tor sometimes waits much longer than ShutdownWaitLength,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.2.9.10,Normal,24 mar. 2017 07:34:16,12 sep. 2017 20:39:32,,1,,teor,"regression, 029-backport?, 032-unreached"
21810,Port rebind should not be performed after soft accounting limit reached,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.2.9.10,Normal,24 mar. 2017 08:04:31,3 ene. 2019 08:14:53,,0.5,,teor,"regression?, easy, 029-backport?, 032-unreached"
21817,Immediate failure on valid website page,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,25 mar. 2017 14:59:15,27 mar. 2017 13:05:48,,,,portajon,
21829,Tor constantly crumbles and does not join the sites.,needs_information,defect,,Medium,,Applications/Tor Browser,,Normal,28 mar. 2017 08:23:37,28 mar. 2017 08:49:41,,,,MrFlori,
21839,"""Amazon.in (partial)"" is partially broken",assigned,defect,legind,Medium,,HTTPS Everywhere/EFF-HTTPS Everywhere,,Normal,31 mar. 2017 11:14:25,19 jun. 2018 02:32:53,,,,cypherpunks,
21845,Active Reader view,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,31 mar. 2017 23:58:56,3 abr. 2017 07:15:49,,,,rick17,tbb-usability
21848,Tor Browser always crashes after a few clicks,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Major,3 abr. 2017 11:01:26,28 may. 2017 13:47:16,,,,fuze83,tbb-crash
21851,Revert some of #18915 changes (search box),new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,4 abr. 2017 06:40:15,8 may. 2018 07:41:43,,,,arthuredelstein,"ff52-esr, tbb-7.0-must, TorBrowserTeam201805"
21864,Support Bridges setting MyFamily to include Relays,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,4 abr. 2017 21:32:27,7 jul. 2017 16:21:19,,0.5,,isis,"intro, 15min, tor-relay, tor-bridge, is-this-safe"
21883,Perform one-off analysis for number of relays a bwauth decided the median for,needs_information,defect,tom,Medium,,Metrics/Analysis,,Normal,6 abr. 2017 18:55:14,2 abr. 2018 08:48:49,,,,Sebastian,metrics-2018
21884,Tor Browser won't start,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,6 abr. 2017 20:17:36,7 abr. 2017 13:45:47,,,,Avaricio,
21892,ControlSockets are not created if tor starts with DisableNetwork set,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.2.9.10,Normal,7 abr. 2017 13:39:27,7 jul. 2017 14:14:09,,,,anonym,AffectsTails
21902,"evdns adds default DNS servers, but chutney wants a consistent environment",new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,10 abr. 2017 03:35:59,7 jul. 2017 16:44:43,,1,,teor,"chutney-wants, ipv6, tor-relay dns exit testing"
21908,Tor Browser breaks response headers sometimes,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,10 abr. 2017 14:19:26,10 abr. 2017 14:19:26,,,,cypherpunks,tbb-security
21911,Tor Browser / Firefox degrades into resourse hog,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,10 abr. 2017 17:20:41,10 abr. 2017 17:20:41,,,,cypherpunks,tbb-performance
21916,possible obsolete or incorrect pref settings,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,11 abr. 2017 05:30:43,9 jun. 2017 19:38:04,,,,arthuredelstein,tbb-7.0-must
21922,Add our reasoning for dealing with the XPI signing to our design document,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,12 abr. 2017 09:44:33,12 abr. 2017 12:46:41,,,,gk,tbb-spec
21924,With esr52 Trac says it is reading and transferring bytes (seemingly endlessly),new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,12 abr. 2017 14:31:25,11 jun. 2017 17:23:12,,,,gk,"ff52-esr, tbb-7.0-issues, tbb-regression"
21933,Fix deserialization of UTF-8 characters in details statuses and documents,new,defect,metrics-team,Medium,,Metrics/Onionoo,,Normal,13 abr. 2017 09:45:03,19 sep. 2018 23:31:52,,,,karsten,metrics-2018
21939,start-tor-browser.desktop hack will soon stop working,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,13 abr. 2017 19:35:06,13 abr. 2017 19:35:06,,,,micahlee,
21945,Fix initial window size on Linux,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,14 abr. 2017 19:34:23,22 mar. 2019 08:25:13,,,,arthuredelstein,"tbb-6.5-regression, tbb-fingerprinting-resolution"
21956,twitter profile picture upload not working with TBB 7.0,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,16 abr. 2017 15:51:49,12 jun. 2017 23:18:22,,,,cypherpunks,
21967,obfs4proxy not killed when unused,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,17 abr. 2017 11:14:17,24 may. 2019 16:42:35,,1.5,,asn,"tor-pt, 031-deferred-20170425, 034-triage-20180328, 034-removed-20180328, tbb-needs, user-feedback, blog"
21973,Fonts settings changed badly in 7.0a3 on Win 7,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,17 abr. 2017 19:38:37,12 jul. 2017 19:04:46,#18097,,,cypherpunks,"ff52-esr, tbb-7.0-issues, tbb-regression"
21974,Race: Tor declares controlport listener open before it has written its controlcookie to disk,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,17 abr. 2017 19:45:28,11 jul. 2017 15:19:30,,,,arma,tor-control startup refactor race-condition
21983,Should we do more to discourage custom prefs and nonstandard addons?,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,18 abr. 2017 16:52:00,16 jul. 2017 19:32:20,,,,arthuredelstein,"tbb-usability, tbb-security"
22002,Backport Mozilla's SVG-disabling patch,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,19 abr. 2017 19:06:14,20 abr. 2017 07:44:47,,,,arthuredelstein,ff52-esr
22013,Migrate blog.tpo,assigned,defect,hiro,Medium,,Webpages/Blog,,Normal,20 abr. 2017 16:06:07,25 may. 2017 19:50:05,,,,hiro,
22040,DocShell is null for every tab during New Identity on Win 7,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,21 abr. 2017 18:11:08,1 jul. 2018 10:09:56,,,,cypherpunks,"ff52-esr, tbb-newnym, tbb-e10s, tbb-7.0-issues, tbb-regression"
22062,Bad requests do not add the Access-Control-Allow-Origin header,new,defect,metrics-team,Medium,,Metrics/Onionoo,,Normal,25 abr. 2017 14:32:23,26 nov. 2017 16:49:39,,,,cypherpunks,metrics-2018
22075,Enable speech synthesis in Reader mode,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,26 abr. 2017 16:14:35,26 abr. 2017 16:14:35,,,,arthuredelstein,tbb-usability
22083,Automatically check all the files uploaded to Trac and Wiki for viruses,new,defect,qbi,Medium,,Internal Services/Service - trac,,Normal,27 abr. 2017 07:59:19,27 abr. 2017 07:59:19,,,,cypherpunks,
22088,pluggable transport specs need to be more consistent about quoting,new,defect,,Medium,,Circumvention/Pluggable transport,,Normal,27 abr. 2017 18:57:20,6 feb. 2019 22:31:29,,,,catalyst,"tor-spec, pt"
22093,"Ruleset for ""Breitbandmessung.de"" breaks features",assigned,defect,legind,Medium,,HTTPS Everywhere/EFF-HTTPS Everywhere,,Normal,28 abr. 2017 13:25:17,19 jun. 2018 02:32:53,,,,cypherpunks,httpse-ruleset-bug
22094,"Creating private_key/hostname fails with ""RO filesystem"" message but target dir is actually RW",needs_information,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,28 abr. 2017 13:30:18,11 jul. 2017 15:18:14,,,,nipil,tor-relay systemd configuration debian downstream
22107,Orbot bootsparred %5 log error,new,defect,n8fr8,Medium,,Applications/Orbot,Tor: 0.3.0.6,Normal,1 may. 2017 06:30:01,1 may. 2017 06:30:01,,,,nafidikdere,
22130,"Use an ""international"" formatting for Dates etc, instead of US English locale",new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,2 may. 2017 21:53:23,28 may. 2019 06:57:52,,,,arthuredelstein,tbb-fingerprinting-locale
22135,chutney should use python's loggging module,new,defect,,Medium,,Core Tor/Chutney,,Normal,3 may. 2017 00:44:41,12 dic. 2017 01:17:35,,,,nickm,
22182,Revision of perl script for updating mirror page on website,needs_review,defect,Samdney,Medium,,Community/Mirrors,,Normal,6 may. 2017 12:25:37,11 oct. 2018 01:49:36,#22150,,,Samdney,
22197,Audit all of our Go code that uses `crypto/aes`.,new,defect,,Medium,,Circumvention,,Normal,8 may. 2017 18:16:28,8 may. 2017 18:20:36,,,,yawning,
22214,"When authority certificates expire, give a better error message",new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,10 may. 2017 09:15:23,9 feb. 2018 00:03:23,,,,teor,easy intro
22227,Netmonitor Remote Address is always 0.0.0.0 localhost,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,11 may. 2017 05:09:03,12 feb. 2019 19:22:48,,,,cypherpunks,
22260,Schleuder does not decrypt and re-encrypt attachments,needs_information,defect,hiro,Medium,,Internal Services/Schleuder,,Normal,15 may. 2017 04:46:29,9 feb. 2019 09:42:26,,,,teor,
22264,Remove old cached_dir_t code,accepted,defect,nickm,Medium,Tor: unspecified,Core Tor/Tor,,Normal,15 may. 2017 14:01:02,8 ago. 2017 23:03:40,,,,nickm,
22265,write high-level overview of bootstrap process,needs_review,defect,catalyst,Medium,website redesign,Webpages/Website,,Normal,15 may. 2017 16:37:32,15 ago. 2018 01:04:07,,,,catalyst,FAQ
22282,TBB 7.0aX crash after multiple new identity,assigned,defect,gk,Medium,,Applications/Tor Browser,,Normal,16 may. 2017 19:26:44,1 ago. 2017 11:34:45,,,,i139,"tbb-crash, tbb-e10s, tbb-7.0-must, tbb-7.0-issues, tbb-regression, TorBrowserTeam201707, GeorgKoppen201708"
22330,Tor Browser crash in socket thread on macOS,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,23 may. 2017 04:08:26,5 abr. 2018 07:55:33,,,,teor,tbb-crash
22331,Tor needs to stop trying to read directories before it changes users,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.3.0.7,Normal,23 may. 2017 08:38:24,8 nov. 2018 00:17:27,,,,arma,"032-unreached, apparmor"
22339,META: Implement some form of jurisdiction/geography/topology-aware routing,reopened,defect,,Medium,Tor: very long term,Core Tor/Tor,,Normal,23 may. 2017 12:30:54,19 nov. 2017 02:17:00,,,,nickm,"meta, needs-proposal"
22340,META: allow exits to restrict on something more sophisticated than IPs,new,defect,,Medium,Tor: very long term,Core Tor/Tor,,Normal,23 may. 2017 13:11:02,23 may. 2017 13:11:02,,,,nickm,"meta, needs-proposal"
22346,"Investigate drop in Tor Browser update pings in early 2017, 2018, and 2019",new,defect,metrics-team,Medium,,Metrics/Statistics,,Normal,23 may. 2017 20:32:23,16 may. 2019 20:49:46,,,,cypherpunks,
22355,Update dir-spec with client fallback directory mirror attempt and timeout behaviour,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,24 may. 2017 00:57:21,7 jul. 2018 01:19:37,,0.5,,teor,"tor-spec, spec, 033-triage-20180320, 033-removed-20180320"
22376,Make the chutney README less scary,new,defect,,Medium,,Core Tor/Chutney,,Normal,25 may. 2017 05:12:19,12 dic. 2017 01:17:35,,,,teor,
22380,Make windows log_from_handle() handle partial lines,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,25 may. 2017 13:01:34,11 jul. 2017 15:27:50,,,,nickm,tor-client windows ipc win32
22403,Reset downloads more consistently,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,26 may. 2017 06:07:28,11 jul. 2017 15:26:24,,2,,teor,tor-bootstrap tor-client refactor technal-debt directory-protocol
22405,Fix onion links for downloading Tor Browser,assigned,defect,hiro,Medium,website redesign,Webpages/Website,,Normal,26 may. 2017 07:37:30,2 abr. 2019 08:11:41,,,,cypherpunks,website-bug
22408,Refactor functions over 300 lines long.,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,26 may. 2017 18:12:28,9 abr. 2018 12:44:43,#6313,5,,nickm,"034-triage-20180328, 034-removed-20180328"
22409,Difficulty using with vision impairments,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,26 may. 2017 19:25:45,29 may. 2017 07:25:12,,,,wbaxter37,tbb-usability
22414,Chrome object URLs are not revoked after New Identity,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,27 may. 2017 07:58:16,30 may. 2017 10:14:29,,,,cypherpunks,"tbb-newnym, tbb-regression, tbb-6.0-issues"
22418,Orbot don't start,new,defect,n8fr8,Medium,,Applications/Orbot,,Major,27 may. 2017 15:58:28,27 may. 2017 15:58:28,,,,flostatic,
22431,Firefox bug - Browser Console stops auto-scrolling sometimes,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Minor,29 may. 2017 18:01:43,2 dic. 2017 09:18:48,,,,cypherpunks,"ff52-esr, tbb-usability, tbb-7.0-issues, tbb-regression"
22432,"Tor Browser doesn't stop ""loading"" when Tor gave up",new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,29 may. 2017 18:08:34,2 oct. 2017 14:31:42,,,,cypherpunks,"ff52-esr, tbb-e10s, tbb-usability, tbb-7.0-issues, tbb-regression"
22439,Orbot shows black screen in Replicant with llvmpipe,new,defect,n8fr8,Medium,,Applications/Orbot,,Normal,30 may. 2017 05:26:22,30 may. 2017 05:28:24,,,,JeremyRand,
22448,Move circuit_t.timestamp_dirty into origin_circuit_t,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,30 may. 2017 14:35:48,23 dic. 2017 17:38:47,,2,,nickm,tor-client tor-relay refactor easy technical-debt
22450,Tor works in compatibility mode on Windows 7 and later,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: unspecified,Minor,30 may. 2017 15:17:21,11 jul. 2017 15:31:34,,,,cypherpunks,"tor-client, windows, win32 needs-windows"
22451,about:cache is not useful anymore in ESR52-based Tor Browser (only wyciwyg-URIs if at all any),assigned,defect,gk,Medium,,Applications/Tor Browser,,Major,30 may. 2017 15:38:56,7 jun. 2018 09:46:51,,,,gk,"ff52-esr, tbb-7.0-issues, tbb-regression, TorBrowserTeam201805, GeorgKoppen201805"
22453,Relays should regularly do a larger bandwidth self-test,needs_information,defect,juga,Medium,Tor: unspecified,Core Tor/Tor,,Normal,30 may. 2017 17:52:07,22 abr. 2019 11:30:01,,,,arma,"034-triage-20180328, 034-removed-20180328, tor-bwauth, 035-backport, 034-backport-maybe, 033-backport-maybe, 029-backport-maybe-not, 033-backport-unreached, needs-proposal, reviewer-was-teor-20190422"
22456,Tor unexpectedly exited. New install on Windows 10.,needs_information,defect,,Medium,,Applications/Tor Browser,,Normal,31 may. 2017 03:44:44,31 may. 2017 07:33:25,,,,greelyi,
22469,"tor should probably reject ""0x00"" in port range specifications",new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.3.1.2-alpha,Normal,1 jun. 2017 21:58:12,28 ago. 2017 14:50:50,,,,toralf,tor-relay torrc configuration intro ipv6
22473,Do any controllers still use getinfo network-status?,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,2 jun. 2017 14:19:07,18 sep. 2017 18:07:05,,,,arma,032-unreached
22480,MmsService auto-checks itself in Orbot,new,defect,,Medium,,Applications,,Trivial,3 jun. 2017 16:38:15,3 jun. 2017 16:38:15,,,,anon7788,
22489,Bridge oftenly reports Failed to find node for hop 0 of our path. Discarding this circuit.,needs_information,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.3.1.2-alpha,Normal,4 jun. 2017 20:25:03,11 jul. 2018 11:19:53,,,,s7r,"tor-client, tor-bridge, 034-triage-20180328, 034-deferred-20180602, 035-removed-20180711"
22491,DownloadExtraInfo doesn't download bridge extra infos,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,5 jun. 2017 04:24:00,11 jul. 2017 15:29:51,,.2,,teor,easy doc tor-bridge
22492,DownloadExtraInfo doesn't fetch any extra infos on bridge clients,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,5 jun. 2017 04:30:59,11 jul. 2017 15:29:40,,,,teor,tor-bridge extrainfo maybe-not-worth-fixing needs-analysis
22498,Offline directory authorities need a way to post their certificate to other authorities,new,defect,,Medium,Tor: very long term,Core Tor/Tor,,Normal,5 jun. 2017 16:28:23,5 jun. 2017 16:28:37,,5,,teor,"tor-auth, tor-auth-offline, needs-proposal"
22503,Tor Browser crash when quit during bootstrap,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,6 jun. 2017 01:24:39,8 jun. 2017 00:35:19,,,,teor,tbb-crash
22506,Tor Browser 7.0 dalayed startup with certain addons (with filter lists),needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,6 jun. 2017 11:50:22,20 dic. 2017 09:47:12,,,,morbis55,
22528,"Tor Browser 6.5.2 ""Refresh Profile"" has black window, copies profile to desktop",new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,8 jun. 2017 00:39:01,8 jun. 2017 06:03:35,,,,teor,
22536,On New Identity the new window opens at a different location before the old one gets closed,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,8 jun. 2017 08:49:17,1 jun. 2018 23:20:03,,,,gk,"tbb-7.0-issues, tbb-regression, tbb-newnym, tbb-e10s"
22544,JS-based crypto VERY slow since 7.0 update?,needs_information,defect,,Medium,,Applications/Tor Browser,,Normal,8 jun. 2017 15:20:20,8 jun. 2017 22:25:59,,,,jiminycricket,
22570,NoScript's Whitelist is still missing error pages in Tor Browser 7 for higher security levels,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,11 jun. 2017 18:41:36,24 dic. 2017 05:14:20,,,,cypherpunks,"tbb-7.0-issues, tbb-regression"
22571,AssumeReachable 1 on a relay doesn't make it publish quickly,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,11 jun. 2017 20:30:17,18 sep. 2017 18:07:05,,,,arma,"regression, 032-unreached"
22572,please don't kill WarnUnsafeSocks option,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.2.9.2-alpha,Normal,11 jun. 2017 22:32:11,12 jul. 2017 01:35:45,,,,starlight,anti-deprecation tor-client needs-design regression?
22584,More RWX memory pages for TBB on some Windows versions,assigned,defect,tom,Medium,,Applications/Tor Browser,,Normal,12 jun. 2017 15:08:46,22 mar. 2018 16:13:31,,,,arthuredelstein,tbb-security
22588,Dir fetch breaks loading of websites?!,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,12 jun. 2017 19:45:42,12 jun. 2017 19:45:42,,,,cypherpunks,
22589,Tor circuit is too slow!,new,defect,nickm,Medium,Tor: unspecified,Core Tor/Tor,,Normal,12 jun. 2017 20:07:04,11 jul. 2017 15:41:44,,,,cypherpunks,performance needs-analysis tor-client
22591,Clicking on a comment does not directly jump to it (although the blog seems to try),assigned,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,13 jun. 2017 08:34:54,14 sep. 2017 10:44:41,,,,gk,tbb-usability-website
22598,"When updater read fails, About Tor Browser and Quit stop working",needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,13 jun. 2017 23:21:48,4 feb. 2019 10:14:18,,,,teor,tbb-update
